fecha,precip_estacion_mm_dia,precip_imerg_mm_dia
2024-04-18,0.0,0.7099999715
2024-04-19,8.3,8.2449997085
2024-04-20,0.0,0.0
2024-04-21,0.0,0.0
2024-04-22,0.0,0.0
2024-04-23,12.6,12.62999980015
2024-04-24,0.0,0.0
2024-04-25,0.0,0.0
2024-04-26,7.7,11.8649997525
2024-04-27,21.5,14.8799996705
2024-04-28,7.9,11.804999809
2024-04-29,16.1,9.98499971644
2024-04-30,0.0,0.0
2024-05-01,0.0,0.1349999905
2024-05-02,0.0,0.34499998400000004
2024-05-03,0.0,1.189999952
2024-05-04,8.3,0.0
2024-05-05,3.4000000000000004,2.6649999835
2024-05-06,0.0,1.6499999407000001
2024-05-07,3.6,2.6599999461499997
2024-05-08,0.0,0.01499999965
2024-05-09,0.6000000000000001,2.8849999176
2024-05-10,0.5,0.044999998050000004
2024-05-11,0.0,0.0
2024-05-12,0.0,0.0
2024-05-13,26.900000000000002,3.8999998655
2024-05-14,10.399999999999999,3.0199999345
2024-05-15,0.0,0.0
2024-05-16,19.7,5.3499998135
2024-05-17,0.0,0.419999987
2024-05-18,0.0,0.0099999998
2024-05-19,0.2,3.379999995
2024-05-20,0.0,1.2549999349999998
2024-05-21,0.0,0.0
2024-05-22,1.9,7.600000015499999
2024-05-23,0.0,0.0
2024-05-24,51.800000000000004,28.259999239549998
2024-05-25,7.0,13.3099997485
2024-05-26,12.0,10.8299996123
2024-05-27,0.0,1.7349999768
2024-05-28,6.2,0.03499999925
2024-05-29,0.0,0.0
2024-05-30,0.0,0.0
2024-05-31,0.0,0.0
2024-06-01,4.7,4.794999915
2024-06-02,1.1,0.0
2024-06-03,0.0,0.0
2024-06-04,0.0,0.11999999715
2024-06-05,24.9,9.45999968945
2024-06-06,0.0,0.0
2024-06-07,0.0,0.0
2024-06-08,0.0,0.1349999998
2024-06-09,0.0,0.0
2024-06-10,0.0,0.0
2024-06-11,0.0,0.0
2024-06-12,0.0,0.0
2024-06-13,0.0,0.0
2024-06-14,0.5,24.5399993795
2024-06-15,0.0,0.0
2024-06-16,0.0,0.0
2024-06-17,0.0,1.53999996
2024-06-18,0.0,2.33499995158
2024-06-19,0.0,0.5700000066500001
2024-06-20,0.0,0.0
2024-06-21,0.0,0.0
2024-06-22,0.0,0.1449999994
2024-06-23,7.6000000000000005,7.994999765
2024-06-24,0.0,0.0
2024-06-25,2.2,23.0549993546
2024-06-26,0.0,0.43499998210999996
2024-06-27,0.0,0.0
2024-06-28,0.0,0.7299999873199999
2024-06-29,0.0,1.69999997143
2024-06-30,0.0,0.0
2024-07-01,0.0,0.0
2024-07-02,0.0,0.0
2024-07-03,0.0,1.44999997155
2024-07-04,22.3,7.43999990378
2024-07-05,2.0,0.42499999
2024-07-06,0.0,0.0
2024-07-07,0.0,0.0
2024-07-08,0.0,0.0299999993
2024-07-09,36.7,29.13999934344
2024-07-10,40.0,12.63499967715
2024-07-11,4.5,0.70499998789
2024-07-12,1.5,0.0
2024-07-13,0.0,0.0
2024-07-14,0.0,0.0
2024-07-15,10.3,27.324999225
2024-07-16,15.2,63.6399977595
2024-07-17,0.0,0.0
2024-07-18,0.0,0.0
2024-07-19,0.0,0.0
2024-07-20,0.0,0.0
2024-07-21,0.0,0.88499997325
2024-07-22,0.0,0.0
2024-07-23,0.0,0.0
2024-07-24,0.9,0.01999999955
2024-07-25,1.0,0.0
2024-07-26,0.0,0.0
2024-07-27,0.0,0.0
2024-07-28,13.1,18.259999424
2024-07-29,4.3,11.56499964389
2024-07-30,0.0,0.0
2024-07-31,6.9,14.189999569
2024-08-01,9.0,19.60499954
2024-08-02,0.0,0.0
2024-08-03,0.0,0.0
2024-08-04,0.0,0.0
2024-08-05,0.0,0.0
2024-08-06,0.0,0.0
2024-08-07,0.0,0.0
2024-08-08,0.0,0.18999999404999998
2024-08-09,0.0,0.8899999984999999
2024-08-10,0.0,0.0
2024-08-11,0.0,0.0
2024-08-12,0.0,0.65499998515
2024-08-13,0.0,0.155000001
2024-08-14,0.0,0.0
2024-08-15,22.0,12.429999523
2024-08-16,17.8,20.8849994335
2024-08-17,3.2,0.0
2024-08-18,0.5,0.0
2024-08-19,0.0,0.0
2024-08-20,0.0,0.0
2024-08-21,0.0,0.4799999895
2024-08-22,0.0,0.0
2024-08-23,0.0,0.0
2024-08-24,0.0,0.0
2024-08-25,0.0,0.0
2024-08-26,0.0,0.0
2024-08-27,0.0,0.0
2024-08-28,15.299999999999999,10.23999981709
2024-08-29,0.0,0.0
2024-08-30,18.1,5.48000002
2024-08-31,2.1,9.7299997391
2024-09-01,0.0,0.0
2024-09-02,0.0,0.0
2024-09-03,0.0,0.0
2024-09-04,0.0,0.0
2024-09-05,0.0,0.0
2024-09-06,2.1,0.0749999955
2024-09-07,0.0,0.0
2024-09-08,0.0,0.0
2024-09-09,0.0,0.0
2024-09-10,0.0,0.0
2024-09-11,0.0,0.0
2024-09-12,0.0,1.14499995504
2024-09-13,0.0,0.5949999713999999
2024-09-14,0.0,0.0
2024-09-15,0.0,0.0
2024-09-16,0.0,0.0249999985
2024-09-17,0.0,0.0
2024-09-18,0.0,0.0
2024-09-19,0.0,0.0
2024-09-20,5.5,1.68999997105
2024-09-21,0.0,1.0949999682
2024-09-22,9.1,7.0049997465
2024-09-23,1.9,8.449999842
2024-09-24,21.5,21.1849991498
2024-09-25,0.0,0.0
2024-09-26,0.0,0.0
2024-09-27,1.2,16.9299995035
2024-09-28,2.9,3.8599999275
2024-09-29,0.0,0.08499999885000001
2024-09-30,0.0,0.0
2024-10-01,0.0,0.0
2024-10-02,0.0,0.0099999998
2024-10-03,0.0,0.0
2024-10-04,0.6000000000000001,3.3449999630000002
2024-10-05,0.0,0.0
2024-10-06,0.0,0.0
2024-10-07,0.0,0.0
2024-10-08,0.0,0.0
2024-10-09,0.0,0.0
2024-10-10,0.0,0.0
2024-10-11,0.0,0.0
2024-10-12,0.0,0.079999998
2024-10-13,0.0,0.0
2024-10-14,0.0,0.0
2024-10-15,0.5,0.0249999985
2024-10-16,0.0,0.0
2024-10-17,0.0,0.0
2024-10-18,0.0,0.0
2024-10-19,0.0,0.0
2024-10-20,0.0,0.0
2024-10-21,0.0,0.0
2024-10-22,0.3,1.6949999765000001
2024-10-23,0.0,0.159999989
2024-10-24,0.0,0.0
2024-10-25,5.7,7.434999905000001
2024-10-26,0.0,0.0
2024-10-27,0.0,0.174999997
2024-10-28,0.0,0.01499999965
2024-10-29,0.0,0.624999985
2024-10-30,0.0,0.0
2024-10-31,5.699999999999999,13.2799995935
2024-11-01,0.0,0.0
2024-11-02,0.0,0.0
2024-11-03,1.5,4.5099998299
2024-11-04,31.9,64.84999818855
2024-11-05,74.4,33.139999310600004
2024-11-06,0.9,0.459999986
2024-11-07,0.0,0.0
2024-11-08,0.0,0.0
2024-11-09,0.4,4.1649999295499995
2024-11-10,11.9,3.134999883
2024-11-11,0.0,0.0
2024-11-12,0.0,0.0
2024-11-13,8.3,3.094999957
2024-11-14,2.5,0.71999998135
2024-11-15,0.0,0.0
2024-11-16,0.0,0.0
2024-11-17,0.0,0.69499997455
2024-11-18,7.6000000000000005,13.41499977484
2024-11-19,1.2999999999999998,3.8499998685000003
2024-11-20,3.1,1.0899999885
2024-11-21,2.3,1.77499996505
2024-11-22,0.0,0.1049999965
2024-11-23,0.0,0.0
2024-11-24,0.0,0.164999999
2024-11-25,0.0,0.22500000164
2024-11-26,0.0,0.0
2024-11-27,6.2,12.0249996235
2024-11-28,3.0000000000000004,3.3149999985
2024-11-29,0.0,0.0
2024-11-30,0.0,0.15500000019
2024-12-01,0.0,0.079999998
2024-12-02,1.4,0.04499999995
2024-12-03,0.0,0.0
2024-12-04,0.0,0.0649999975
2024-12-05,0.4,0.0
2024-12-06,0.0,0.0
2024-12-07,0.0,0.0
2024-12-08,0.0,0.0
2024-12-09,3.9000000000000004,5.584999896949999
2024-12-10,0.0,0.1449999955
2024-12-11,0.0,0.0
2024-12-12,1.6,0.2049999985
2024-12-13,0.0,0.45999997765
2024-12-14,5.4,10.954999567129999
2024-12-15,5.1,2.4349999518
2024-12-16,1.3,0.7749999686
2024-12-17,0.0,0.0
2024-12-18,0.0,0.02999999935
2024-12-19,0.0,0.00499999989
2024-12-20,0.3,0.0549999995
2024-12-21,0.0,0.0
2024-12-22,0.0,0.0
2024-12-23,0.0,0.57499999419
2024-12-24,0.0,0.03500000015
2024-12-25,1.9000000000000001,0.08499999794999999
2024-12-26,0.6,0.0
2024-12-27,1.3,0.4949999856
2024-12-28,1.2,0.1400000005
2024-12-29,30.8,40.7549991519
2024-12-30,0.0,0.78499997665
2024-12-31,8.1,8.90499978405
2025-01-01,0.0,
